FOODON_03304053	grouse in port wine jelly (food product)
FOODON_03304054	tomato-based hot sauce (food product)
FOODON_03304057	soup mix (dry)
FOODON_03304058	doughnut mix (food product)
FOODON_03304059	water (canned)
FOODON_03304061	cocoa-flavored powder (food product)
FOODON_03304065	club soda (food product)
FOODON_03304066	soda water (artifically sweetened)
FOODON_03304068	table blend syrup (food product)
FOODON_03304071	barbeque seasoning (salt-free)
FOODON_03304072	gefilte fish (canned)
FOODON_03304076	lobster soup (food product)
FOODON_03304077	onion-flavored broth (instant)
FOODON_03304079	chicken-flavored broth (instant)
FOODON_03304080	beef-flavored soup mix (food product)
FOODON_03304081	chicken soup mix (food product)
FOODON_03304082	beef soup mix (food product)
FOODON_03304084	scotch broth (food product)
FOODON_03304085	cream of tomato soup (food product)
FOODON_03304086	imitation ham soup base (food product)
FOODON_03304088	beef barley soup (food product)
FOODON_03304089	minestrone soup with meat (food product)
FOODON_03304091	orange wine (food product)
FOODON_03304093	beef tripe (raw)
FOODON_03304096	chocolate chip (food product)
FOODON_03304097	pineapple and orange juice (frozen concentrate)
FOODON_03304098	pineapple and orange juice (food product)
FOODON_03304099	sourdough starter (food product)
FOODON_03304100	grapefruit section in syrup (frozen)
FOODON_03304102	sesame chip (food product)
FOODON_03304103	swiss almond cookie (food product)
FOODON_03304104	sfogliatelle (food product)
FOODON_03304105	shrimp scampi (instant)
FOODON_03304108	chicken (fryer, whole, frozen)
FOODON_03304110	mustard sauce (food product)
FOODON_03304111	shoyu chicken sauce (food product)
FOODON_03304112	pepperoni pizza spread (food product)
FOODON_03304113	tomato solids in tomato sauce (salt-free)
FOODON_03304114	bearnaise sauce mix (food product)
FOODON_03304115	hollandaise sauce mix (food product)
FOODON_03304116	white sauce mix (food product)
FOODON_03304117	barbeque sauce (western-style)
FOODON_03304118	onion (grilled)
FOODON_03304119	seafood newburg (with textured soy protein added)
FOODON_03304124	sardine in mustard sauce (canned)
FOODON_03304128	beverly cream candy (food product)
FOODON_03304132	meat sauce (food product)
FOODON_03304133	dog food (liver-flavored)
FOODON_03304134	dog food (beef-flavored)
FOODON_03304135	dog food (chicken-flavored)
FOODON_03304136	corn (sweet, golden, whole kernel, canned)
FOODON_03304138	cocoa mix (instant)
FOODON_03304139	chicken and vegetables in seasoned gravy (food product)
FOODON_03304141	hamburger seasoning mix (food product)
FOODON_03304142	curry sauce mix (food product)
FOODON_03304144	sweet potato halves (orange- and pineapple-flavored, in honeybutter sauce)
FOODON_03304146	tomato catsup (low-sodium)
FOODON_03304147	french dressing (low sodium)
FOODON_03304150	bread (special formula, enriched)
FOODON_03304152	sesame oil (food product)
FOODON_03304153	sesame milk beverage base (food product)
FOODON_03304154	sesame seed paste (food product)
FOODON_03304157	salmon (whole, raw)
FOODON_03304158	barbeque seasoning (food product)
FOODON_03304160	broth mix (instant)
FOODON_03304161	beef shortening (homogenized)
FOODON_03304162	shortening (white)
FOODON_03304163	shortening (colored added)
FOODON_03304164	shortening (high emulsifying, artificially flavored)
FOODON_03304165	poultry shortening (food product)
FOODON_03304166	meat fat shortening (food product)
FOODON_03304167	shortening (hydrogenated)
FOODON_03304169	shortening (whipped)
FOODON_03304170	mocha mix (food product)
FOODON_03304171	cookie (sugar-free)
FOODON_03304172	cookie (french)
FOODON_03304173	griddle cake (food product)
FOODON_03304174	beef drippings (food product)
FOODON_03304175	animal shortening (food product)
FOODON_03304176	shortening with freshness preserver (food product)
FOODON_03304177	sardine (smoked, canned)
FOODON_03304178	sardine (smoke-flavored, canned)
FOODON_03304180	sea herring (boneless, hard-smoked)
FOODON_03304181	salmon (hard smoked)
FOODON_03304183	clam (smoked)
FOODON_03304184	onion stock cube (food product)
FOODON_03304185	mushroom stock cube (food product)
FOODON_03304186	green pea with ham soup (condensed, frozen)
FOODON_03304188	minestrone soup with poultry (food product)
FOODON_03304189	pepper pot soup with meat (food product)
FOODON_03304190	beef consomme (food product)
FOODON_03304192	spaghetti (canned)
FOODON_03304194	spaghetti and tomato sauce (dry mix)
FOODON_03304196	soup cube (food product)
FOODON_03304197	oyster stew (condensed)
FOODON_03304198	oyster soup (food product)
FOODON_03304199	cream of chicken soup (condensed)
FOODON_03304200	chicken soup base (food product)
FOODON_03304201	chicken egg drop soup (food product)
FOODON_03304202	green turtle soup (food product)
FOODON_03304204	sauce italienne (food product)
FOODON_03304205	chicken soup a la reine (food product)
FOODON_03304206	lobster sauce (food product)
FOODON_03304207	cream of lobster soup (food product)
FOODON_03304208	chicken bouillon (concentrated)
FOODON_03304209	chicken noodle soup (condensed)
FOODON_03304210	soup base flavored with beef extract (food product)
FOODON_03304212	chicken soup base and seasoning with chicken meat (food product)
FOODON_03304213	chicken soup base and seasoning with chicken fat (food product)
FOODON_03304214	grape punch (food product)
FOODON_03304215	crab (deviled)
FOODON_03304216	infant formula (canned)
FOODON_03304217	infant food (in cellophane package, frozen)
FOODON_03304218	infant food (dehydrated)
FOODON_03304221	banana flake (food product)
FOODON_03304222	infant food (meat)
FOODON_03304223	infant cereal with fruit (food product)
FOODON_03304224	chicken (whole, barbequed)
FOODON_03304225	barbeque mix (powdered)
FOODON_03304226	chocolate cream cake (food product)
FOODON_03304227	shrimp curry (food product)
FOODON_03304228	crab newburg (food product)
FOODON_03304229	halibut a la king (food product)
FOODON_03304230	halibut in cheese sauce (food product)
FOODON_03304231	pierogie (cottage cheese-filled)
FOODON_03304232	chow mein mix (food product)
FOODON_03304233	coconut haystacks candy (food product)
FOODON_03304234	coconut peanut butter log (food product)
FOODON_03304237	spaghetti and meatballs (food product)
FOODON_03304240	oyster (breaded)
FOODON_03304241	ham soup stix (food product)
FOODON_03304242	chicken soup stix (food product)
FOODON_03304243	split green pea soup with pork (food product)
FOODON_03304244	scottish hare soup (food product)
FOODON_03304245	broth from game animal (food product)
FOODON_03304246	scottish lobster soup (food product)
FOODON_03304247	soup (condensed, canned)
FOODON_03304248	chicken vermicelli seasoning mix (dry)
FOODON_03304249	mushroom soup mix (food product)
FOODON_03304250	oxtail soup mix (food product)
FOODON_03304251	pea and ham soup mix (food product)
FOODON_03304252	tortellini with meat soup mix (frozen)
FOODON_03304253	beef noodle soup mix (food product)
FOODON_03304254	lobster bisque (food product)
FOODON_03304255	spring soup (food product)
FOODON_03304256	turtle soup (food product)
FOODON_03304257	mussel soup (food product)
FOODON_03304259	scampi soup (food product)
FOODON_03304260	cream vichysoise (food product)
FOODON_03304261	beef soup stix (concentrated)
FOODON_03304262	spaghetti macaroni (enriched)
FOODON_03304264	spaghetti macaroni (home-style, enriched)
FOODON_03304265	spaghetti macaroni (protein-enriched)
FOODON_03304266	butter and egg noodle (new england-style)
FOODON_03304267	spaghetti in tomato and cheese sauce (food product)
FOODON_03304268	spaghetti and meatballs (dry mix)
FOODON_03304270	apple wine (sparkling)
FOODON_03304273	sparkling dry beverage (nonalcoholic)
FOODON_03304276	sparkling grape juice (food product)
FOODON_03304278	applesauce (instant)
FOODON_03304282	breakfast (frozen)
FOODON_03304285	red pepper (crushed)
FOODON_03304287	tofu curry and rice pilaf (vegetarian)
FOODON_03304288	spice blend (food product)
FOODON_03304289	pepper (sweet, flakes)
FOODON_03304292	spice mixture (food product)
FOODON_03304293	spanish thyme (food product)
FOODON_03304296	sugar (beet)
FOODON_03304297	sugar (raw, unrefined)
FOODON_03304298	white sugar (food product)
FOODON_03304299	sugar (colored)
FOODON_03304301	invert sugar syrup (food product)
FOODON_03304302	sugar (liquid)
FOODON_03304305	turbinado sugar (food product)
FOODON_03304310	coffee sugar (food product)
FOODON_03304311	chocolate for cooking (food product)
FOODON_03304313	seed sprout (food product)
FOODON_03304315	confectioner&apos;s sugar (food product)
FOODON_03304316	roll (starch-reduced)
FOODON_03304317	crispbread (starch-reduced)
FOODON_03304321	lowfat milk (fortified, nonfat milk solids added)
FOODON_03304322	margarine (liquid)
FOODON_03304323	coffee syrup (food product)
FOODON_03304324	apple-flavored beverage syrup (food product)
FOODON_03304325	apple beverage syrup (vermont red apple variety)
FOODON_03304326	apple beverage syrup (food product)
FOODON_03304327	papaya-flavored beverage syrup (food product)
FOODON_03304328	papaya beverage syrup (food product)
FOODON_03304329	pineapple beverage syrup (food product)
FOODON_03304330	orange beverage syrup (food product)
FOODON_03304331	guava beverage syrup (food product)
FOODON_03304333	fruit syrup (food product)
FOODON_03304337	cheese (processed)
FOODON_03304338	alaskan sea lion (raw)
FOODON_03304339	pigeon (raw)
FOODON_03304341	lobster tail (raw)
FOODON_03304343	memmi (food product)
FOODON_03304344	tempura batter (food product)
FOODON_03304348	marlin (cured, smoked)
FOODON_03304349	eel (cured, smoked)
FOODON_03304350	scallop (cured, smoked)
FOODON_03304351	catfish (smoked with sodium nitrate and sodium nitrite)
FOODON_03304354	herb salt seasoning (food product)
FOODON_03304355	pepperoncini (food product)
FOODON_03304356	strawberry (frozen)
FOODON_03304357	strawberry (canned)
FOODON_03304358	strawberry (freeze-dried)
FOODON_03304360	strawberry (sliced)
FOODON_03304361	mango nectar (food product)
FOODON_03304362	apple and apricot (dried)
FOODON_03304365	confectioner&apos;s sugar with dextrose (food product)
FOODON_03304366	brown sugar and dextrose (food product)
FOODON_03304367	wine-flavored syrup (food product)
FOODON_03304370	butter biscuit and chocolate (food product)
FOODON_03304372	gummy mice candy (food product)
FOODON_03304373	date and carob fruit and nut mix (food product)
FOODON_03304374	sour milk (powdered)
FOODON_03304375	milk (reconstituted)
FOODON_03304377	skim milk (vegetable oil added)
FOODON_03304378	milk solids from milk byproducts
FOODON_03304379	milk shake mix (dry)
FOODON_03304380	milk (low sodium)
FOODON_03304381	milk (modified)
FOODON_03304382	milk (low sodium, dried)
FOODON_03304384	sweetened condensed milk (food product)
FOODON_03304385	sweetened condensed skim milk (food product)
FOODON_03304387	honey (jellied, diluted)
FOODON_03304388	malted milk shake (food product)
FOODON_03304389	milk (frozen)
FOODON_03304390	milk (whole, reconstituted)
FOODON_03304393	buttermilk and butter oil (reconstituted)
FOODON_03304394	malted milk ball (food product)
FOODON_03304395	skim milk (fortified)
FOODON_03304396	milk (sterilized)
FOODON_03304397	nonfat dry milk (calcium-reduced)
FOODON_03304398	calves milk (food product)
FOODON_03304399	condensed skim milk (food product)
FOODON_03304400	half and half (sterilized)
FOODON_03304406	salmon (no salt or oil added)
FOODON_03304407	peach (clingstone, artificially sweetened)
FOODON_03304410	flan (artificially sweetened)
FOODON_03304412	cracker (artificially sweetened)
FOODON_03304413	coconut bar cookie (artificially sweetened)
FOODON_03304414	chocolate chip cookie (artificially sweetened)
FOODON_03304415	cheese thin cracker (dietetic)
FOODON_03304416	lemon hard candy (artificially sweetened)
FOODON_03304417	jelly (artificially sweetened)
FOODON_03304419	gelatin dessert mix (low sodium, sugar-free)
FOODON_03304420	chocolate creme pudding (food product)
FOODON_03304421	custard mix (artificially sweetened)
FOODON_03304422	vanilla creme pudding (food product)
FOODON_03304423	french dressing (low sodium, sugar-free)
FOODON_03304424	tomato catsup (low-sodium, sugar-free)
FOODON_03304425	mayonnaise (low sodium)
FOODON_03304426	vanilla filled wafer (artificially sweetened)
FOODON_03304427	chicken and noodles (canned)
FOODON_03304429	chicken and dumplings with vegetables (canned)
FOODON_03304432	lasagna (food product)
FOODON_03304434	dinner (freeze-dried)
FOODON_03304435	beef (steak, freeze-dried)
FOODON_03304436	gravy mix (freeze-dried)
FOODON_03304437	mexican dinner (food product)
FOODON_03304440	meat goulash (food product)
FOODON_03304442	swedish meatball dinner (food product)
FOODON_03304443	seafood dinner (food product)
FOODON_03304446	beef pepperpot (dry mix)
FOODON_03304447	beef jardiniere mix (dry)
FOODON_03304448	ham cheddarton dinner (food product)
FOODON_03304449	chicken cacciatore (food product)
FOODON_03304451	rice dinner (food product)
FOODON_03304455	protein loaf (food product)
FOODON_03304456	protein meal (food product)
FOODON_03304457	rye cracker (artificially cheddar cheese-flavored)
FOODON_03304458	spaghetti (wheat and soy)
FOODON_03304459	high protein tablet (food product)
FOODON_03304460	candied high protein tablet (food product)
FOODON_03304461	soy malt high protein powder (food product)
FOODON_03304462	grape juice (artificially sweetened)
FOODON_03304463	lime juice (sweetened, reconstituted)
FOODON_03304464	black raspberry essence (food product)
FOODON_03304465	milk (sterilized, yogurt-flavored)
FOODON_03304466	cream (sour cream flavored, sterilized)
FOODON_03304467	sterilized milk (food product)
FOODON_03304468	imitation half and half (food product)
FOODON_03304469	butter and margarine mixture (food product)
FOODON_03304470	lowfat milk (fortified)
FOODON_03304471	white rice (beef-flavored)
FOODON_03304472	mushroom (marinated, canned)
FOODON_03304473	fruit squash juice drink (food product)
FOODON_03304474	coffee whitener (frozen)
FOODON_03304475	spanish olive stuffed with minced pimiento (food product)
FOODON_03304477	whole wheat flour (bromated)
FOODON_03304478	durum flour (food product)
FOODON_03304479	protein flour (blended)
FOODON_03304480	flour (treated with nitric acid)
FOODON_03304481	flour (bromated)
FOODON_03304482	wheat feed flour (food product)
FOODON_03304483	fish flour (food product)
FOODON_03304484	flour (instantized)
FOODON_03304485	wheat flour (agglomerated)
FOODON_03304486	platano flour (food product)
FOODON_03304487	flour middlings (food product)
FOODON_03304488	flour (granular)
FOODON_03304489	pumpernickel flour (food product)
FOODON_03304490	cake flour (high ratio)
FOODON_03304494	semisoft cheese (food product)
FOODON_03304495	sorghum flour (food product)
FOODON_03304497	edible seed (food product)
FOODON_03304498	coffee-flavored syrup (food product)
FOODON_03304501	imitation egg (food product)
FOODON_03304502	date sugar syrup (food product)
FOODON_03304503	melba toast (unsalted)
FOODON_03304504	meat (frozen)
FOODON_03304505	fruit cocktail (artificially sweetened, canned)
FOODON_03304506	date (raw)
FOODON_03304508	goat&apos;s milk (evaporated)
FOODON_03304509	imitation honey (food product)
FOODON_03304510	strawberry fines (artificially sweetened)
FOODON_03304511	seafood newburg (food product)
FOODON_03304512	clam bisque soup (food product)
FOODON_03304513	lemon-flavored beverage syrup (food product)
FOODON_03304514	mint-flavored beverage syrup (food product)
FOODON_03304515	snail (raw)
FOODON_03304516	rabbit liver (raw)
FOODON_03304517	imitation lemonade beverage syrup (food product)
FOODON_03304518	imitation orangeade beverage syrup (food product)
FOODON_03304519	anise-flavored syrup (food product)
FOODON_03304520	imitation orgeat syrup (food product)
FOODON_03304521	rabbit (skinned, dressed, frozen)
FOODON_03304522	table syrup with 4% wine (food product)
FOODON_03304523	rabbit meat (wild, raw)
FOODON_03304524	slippery elm cereal (food product)
FOODON_03304526	rabbit meat (frozen)
FOODON_03304528	special k cereal (food product)
FOODON_03304529	cake roll (food product)
FOODON_03304530	scampi (peeled, quick-frozen)
FOODON_03304531	chocolate malted milk (food product)
FOODON_03304533	rice (coated, fortified)
FOODON_03304534	flour (all purpose)
FOODON_03304535	second clears (food product)
FOODON_03304536	malted wheat flour mix (food product)
FOODON_03304537	chickpea flour (food product)
FOODON_03304538	peanut flour (food product)
FOODON_03304539	flour (nonwheat)
FOODON_03304540	whole wheat pita bread (food product)
FOODON_03304541	corned beef (raw)
FOODON_03304544	chicken (frozen)
FOODON_03304545	turkey (frozen)
FOODON_03304546	root beer beverage syrup (food product)
FOODON_03304547	harpago tea (dry)
FOODON_03304549	rice (ground)
FOODON_03304550	paddy rice (food product)
FOODON_03304551	rice buds (food product)
FOODON_03304552	chicken with rice soup (instant)
FOODON_03304553	rice (milled, enriched)
FOODON_03304555	rice (parboiled)
FOODON_03304556	rice (precooked)
FOODON_03304557	rice (talc-coated)
FOODON_03304558	brewers&apos; grain flavor (natural)
FOODON_03304559	cane sugar and dextrose blend (food product)
FOODON_03304560	rice (polished)
FOODON_03304561	brown sugar replacement (granulated, artificially sweetened)
FOODON_03304564	burgundy wine (food product)
FOODON_03304565	palm sugar (food product)
FOODON_03304566	rose hip (raw)
FOODON_03304567	rose hip in sugar syrup (food product)
FOODON_03304568	rose hip in sugar syrup (fermented)
FOODON_03304569	imitation rose hip jelly (food product)
FOODON_03304570	rose hip tea (dry)
FOODON_03304571	rose hip dessert (instant)
FOODON_03304572	rose hip jelly (food product)
FOODON_03304574	orange-flavored beverage base (food product)
FOODON_03304576	beverage (carbonated, frozen)
FOODON_03304578	barbeque sandwich (food product)
FOODON_03304579	salad cream (food product)
FOODON_03304580	salad sauce (food product)
FOODON_03304581	mayonnaise (low calorie)
FOODON_03304582	french dressing (low calorie)
FOODON_03304583	chili sauce (food product)
FOODON_03304584	shrimp fried rice (food product)
FOODON_03304585	rice (steamed)
FOODON_03304587	kippered king salmon (food product)
FOODON_03304588	black cod (barbequed)
FOODON_03304590	cheddar cheese (sharp)
FOODON_03304591	imitation maple-flavored syrup mix (artificially sweetened, dry)
FOODON_03304592	banana syrup (food product)
FOODON_03304593	artichoke (canned)
FOODON_03304594	pickle (canned)
FOODON_03304595	ravioli (food product)
FOODON_03304596	salmi of ring-neck dove (food product)
FOODON_03304597	hare (jugged, in wine sauce)
FOODON_03304598	orange juice (unsweetened)
FOODON_03304599	soy and corn bread mix (food product)
FOODON_03304600	horseradish (powdered)
FOODON_03304601	imitation horseradish (prepared)
FOODON_03304603	cheese (artificial)
FOODON_03304607	imitation chocolate-flavored coating (food product)
FOODON_03304608	wheat bran (food product)
FOODON_03304609	imitation fruit sherbet (food product)
FOODON_03304610	chocolate chip ice cream (food product)
FOODON_03304611	ice cream (artificially nut flavored)
FOODON_03304612	ice cream mix (powdered, artificially flavored)
FOODON_03304613	sukiyaki vegetables (raw)
FOODON_03304614	vegetable (sodium-free, artificially sweetened)
FOODON_03304615	egg (hard boiled)
FOODON_03304616	egg in shell (raw)
FOODON_03304617	fruit juice (artificially sweetened, canned)
FOODON_03304619	chocolate-flavored coating for ice cream bar (food product)
FOODON_03304620	fig juice (food product)
FOODON_03304621	bar mix (food product)
FOODON_03304622	egg (liquid)
FOODON_03304623	egg (pickled)
FOODON_03304624	egg (brown, in shell)
FOODON_03304625	waterfly egg (canned)
FOODON_03304626	egg yolk (frozen)
FOODON_03304627	imitation eggnog mix (dry)
FOODON_03304628	egg salad (food product)
FOODON_03304629	wheat flour (starch-reduced)
FOODON_03304630	frosted rich drink mix (food product)
FOODON_03304631	rhubarb (canned)
FOODON_03304634	roquefort dressing (food product)
FOODON_03304635	water chestnut (canned)
FOODON_03304637	chrysanthemum tea (dry)
FOODON_03304638	rattlesnake meat (raw)
FOODON_03304639	green tea leaf (dry)
FOODON_03304640	black tea leaf (dry)
FOODON_03304641	chocolate-covered wafer (egg-shaped)
FOODON_03304642	rum coconut pattie candy (food product)
FOODON_03304643	rhubarb (frozen)
FOODON_03304644	fruit (soft, raw)
FOODON_03304645	chocolate bar (rum- and butter-filled)
FOODON_03304646	crab (deviled, packed in crab shell)
FOODON_03304648	relish (food product)
FOODON_03304649	sweet green relish (food product)
FOODON_03304650	mustard relish (food product)
FOODON_03304652	mixed fruit spread (food product)
FOODON_03304654	cheeseburger (food product)
FOODON_03304655	cheese ravioli with cheese sauce (food product)
FOODON_03304656	radish (raw)
FOODON_03304657	creole roux and gravy mix (instant)
FOODON_03304659	seltzer water (flavored and sweetened)
FOODON_03304660	sassafras tea (dry)
FOODON_03304661	sauerkraut (canned)
FOODON_03304663	ground beef pattie (raw)
FOODON_03304664	chopped beef pattie (raw)
FOODON_03304667	sausage and biscuit sandwich (food product)
FOODON_03304668	tomato (comminuted, canned)
FOODON_03304669	corn (whole kernel, dried)
FOODON_03304674	gethsemane tea (dry)
FOODON_03304675	chamomile tea (dry)
FOODON_03304676	tea plant twigs (food product)
FOODON_03304677	darjeeling black tea (dry)
FOODON_03304678	milk (vitamin d, homogenized)
FOODON_03304679	squaw tea (dry)
FOODON_03304680	jasmine tea (dry)
FOODON_03304681	sauerkraut (bulk-style)
FOODON_03304682	tea blend (dry)
FOODON_03304683	sauerkraut in wine (food product)
FOODON_03304684	spiced pickle (food product)
FOODON_03304685	red cabbage (raw)
FOODON_03304688	linden tea (dry)
FOODON_03304693	macaroni salad (food product)
FOODON_03304694	gelatin fruit salad (artificially flavored and colored)
FOODON_03304695	imitation milk base (food product)
FOODON_03304696	milk (vitamin d, pasteurized, homogenized)
FOODON_03304697	kefir (fruit)
FOODON_03304698	sweetened condensed milk substitute (food product)
FOODON_03304699	goat&apos;s milk ice cream (food product)
FOODON_03304700	lowfat milk (sterilized, long-life, nonrefrigerated)
FOODON_03304701	kefir (lowfat)
FOODON_03304703	milk (precultured)
FOODON_03304704	tequila (food product)
FOODON_03304705	sour cream blue cheese dressing (food product)
FOODON_03304706	imitation maple syrup (food product)
FOODON_03304707	coleslaw (food product)
FOODON_03304708	potato salad (food product)
FOODON_03304709	salad dressing (dry)
FOODON_03304710	roquefort-flavored dressing (food product)
FOODON_03304711	vinegar and oil dressing (food product)
FOODON_03304712	english dressing (food product)
FOODON_03304713	poppyseed fruit dressing (food product)
FOODON_03304714	western dressing (food product)
FOODON_03304715	french cheese dressing (food product)
FOODON_03304716	tarragon dressing (food product)
FOODON_03304717	cheese salad dressing (food product)
FOODON_03304718	vegetable salad mix (pre-cut, raw)
FOODON_03304720	french dressing (italian-style)
FOODON_03304722	egg white (frozen)
FOODON_03304723	brown sugar syrup (food product)
FOODON_03304724	confectionery coating (food product)
FOODON_03304725	omelet filler (food product)
FOODON_03304726	juice (canned)
FOODON_03304727	mushroom (sliced, canned)
FOODON_03304728	malt sprouts (food product)
FOODON_03304729	olive oil (canned)
FOODON_03304730	candy (fruit-flavored)
FOODON_03304731	coconut cream (canned)
FOODON_03304734	chive (freeze-dried)
FOODON_03304735	flounder (raw)
FOODON_03304736	egg white (dried, whipping aid added)
FOODON_03304737	pickling spice (food product)
FOODON_03304738	celery salt (food product)
FOODON_03304739	diet beverage mix (lemon-flavored, dry)
FOODON_03304740	onion salt (food product)
FOODON_03304741	imitation truffle (food product)
FOODON_03304742	cheesecake (frozen)
FOODON_03304744	meat tenderizer (salt-free, frozen)
FOODON_03304748	peach (freestone, halves in light syrup)
FOODON_03304749	meatloaf sandwich (food product)
FOODON_03304750	cheddar cheese sandwich (food product)
FOODON_03304751	white bread (enriched)
FOODON_03304752	swiss and ham roll (food product)
FOODON_03304753	pasteurized process cheese food with ham (food product)
FOODON_03304754	swiss cheeseburger sandwich (food product)
FOODON_03304756	salt (butter-flavored)
FOODON_03304758	tamale (food product)
FOODON_03304759	carrot (frozen)
FOODON_03304760	peanut (lightly salted)
FOODON_03304761	meat sandwich (food product)
FOODON_03304762	beef pattie sandwich (cooked, frozen)
FOODON_03304763	maritza wafer (food product)
FOODON_03304764	pecan (food product)
FOODON_03304765	gelatin (unflavored)
FOODON_03304766	banana-flavored candy roll (food product)
FOODON_03304769	italian bread (enriched)
FOODON_03304770	coffee (drip-grind)
FOODON_03304771	artichoke (marinated)
FOODON_03304772	chicken and noodles with vegetables (food product)
FOODON_03304773	plantain (fried)
FOODON_03304774	banana and mackerel (frozen)
FOODON_03304775	akee and saltfish (food product)
FOODON_03304776	stew peas (food product)
FOODON_03304777	rice and peas (frozen)
FOODON_03304779	beef stew (food product)
FOODON_03304780	mutton curry (food product)
FOODON_03304781	beef ball in sauce (food product)
FOODON_03304782	iced tea mix (mint-flavored)
FOODON_03304783	iced tea mix (lime-flavored)
FOODON_03304784	tea leaf (oolong, dry)
FOODON_03304785	shui sen tea (dry)
FOODON_03304786	gun jam tea (dry)
FOODON_03304787	lung so tea (dry)
FOODON_03304788	luk on tea (dry)
FOODON_03304789	poo nih tea (dry)
FOODON_03304791	scrambled egg (food product)
FOODON_03304792	tit koon yum tea (dry)
FOODON_03304793	chocolate milk (low fat)
FOODON_03304794	tomato juice concentrate (frozen)
FOODON_03304795	apple juice (from cores and peels)
FOODON_03304796	scrambled egg mix (food product)
FOODON_03304797	scrambled egg (frozen)
FOODON_03304798	egg (fried, frozen)
FOODON_03304799	egg white (pasteurized, frozen)
FOODON_03304800	imitation eggnog (food product)
FOODON_03304801	dilly bread (food product)
FOODON_03304802	pecan cluster candy (food product)
FOODON_03304803	imitation fried chicken with gravy (food product)
FOODON_03304806	iced tea mix (dry)
FOODON_03304807	cheese (sliced)
FOODON_03304808	corn puff (cheese-coated)
FOODON_03304809	prune juice (unsweetened)
FOODON_03304810	oyster (smoked)
FOODON_03304812	sea steak made from cod and haddock (food product)
FOODON_03304813	okra seed press cake (food product)
FOODON_03304814	mountain water (food product)
FOODON_03304816	pimiento cheese sandwich roll (food product)
FOODON_03304817	seaweed (dried)
FOODON_03304818	seaweed (raw)
FOODON_03304819	seaweed meal (food product)
FOODON_03304820	seaweed byproduct
FOODON_03304821	onion soup (food product)
FOODON_03304823	roll (seeded)
FOODON_03304824	peppermint patty (food product)
FOODON_03304825	buttercrunch candy (food product)
FOODON_03304826	blackberry beverage syrup (food product)
FOODON_03304827	peanut butter chip oat bar (sweetened)
FOODON_03304828	oat bar (sweetened)
FOODON_03304829	meat pie (frozen)
FOODON_03304830	italian sandwich roll (food product)
FOODON_03304831	chili sandwich roll (food product)
FOODON_03304832	dill seed (food product)
FOODON_03304833	grape water ice (food product)
FOODON_03304834	chia seed bread (food product)
FOODON_03304835	aztec marigold flower (dehydrated)
FOODON_03304836	eggplant (stuffed)
FOODON_03304837	imitation spring water (bottled)
FOODON_03304838	egg (freeze-dried, with emulsifier)
FOODON_03304839	turkey egg (food product)
FOODON_03304840	egg white (food product)
FOODON_03304841	milk (eggnog-flavored)
FOODON_03304842	duck egg (preserved in salt)
FOODON_03304843	eggnog with wine (food product)
FOODON_03304844	egg roll or bun (food product)
FOODON_03304845	sea turtle egg (raw)
FOODON_03304846	duck egg yolk (salted)
FOODON_03304847	eggnog mix (low fat)
FOODON_03304848	eggplant (breaded)
FOODON_03304850	imitation jelly (food product)
FOODON_03304851	citron melon jam (food product)
FOODON_03304852	fruit jam and jelly mix (food product)
FOODON_03304853	peach jam (food product)
FOODON_03304854	grape (muscadine, raw)
FOODON_03304856	japanese black tea (dry)
FOODON_03304858	balut (canned)
FOODON_03304859	kale (raw)
FOODON_03304860	collard (raw)
FOODON_03304861	pineapple juice (strained)
FOODON_03304862	pineapple drink (food product)
FOODON_03304863	iced tea mix (grape-flavored)
FOODON_03304865	boysenberry juice (frozen concentrate)
FOODON_03304866	papaya syrup concentrate (food product)
FOODON_03304867	enrichment mix (food product)
FOODON_03304869	sunflower seed (raw)
FOODON_03304870	pumpkin seed (shelled)
FOODON_03304871	ephedra tea (dry)
FOODON_03304873	papaya seed (dried)
FOODON_03304874	sesame seed (roasted)
FOODON_03304875	marijuana seed (roasted)
FOODON_03304876	sesame seed (hulled)
FOODON_03304877	senna tea leaf (dry)
FOODON_03304878	tea mix (instant)
FOODON_03304879	catnip tea (dry)
FOODON_03304880	melon seed (dried)
FOODON_03304881	cardamom seed (candy-coated)
FOODON_03304882	tomato wedge (artificially sweetened, canned)
FOODON_03304883	tomato wedge packed in tomato juice (artificially sweetened, canned)
FOODON_03304884	tomato (mashed, canned)
FOODON_03304885	tomato (diced, canned)
FOODON_03304886	tree tomato (raw)
FOODON_03304887	tomato concentrate (food product)
FOODON_03304888	tree tomato sauce (food product)
FOODON_03304889	tomato pomace (food product)
FOODON_03304890	cheese-flavored puff (food product)
FOODON_03304892	herring in spiced sauce (canned)
FOODON_03304893	romano cheese (grated)
FOODON_03304894	coconut milk drink (food product)
FOODON_03304895	raspberry spread (nutritively sweetened)
FOODON_03304896	fudge (vanilla and chocolate marble top)
FOODON_03304897	fudge (sweetened with sorbitol)
FOODON_03304898	chocolate (sweetened with sorbitol)
FOODON_03304900	peach kernel paste (food product)
FOODON_03304901	cherry-flavored carbonated beverage base (artificially sweetened)
FOODON_03304902	wax chewing gum product
FOODON_03304903	chicken gumbo soup (food product)
FOODON_03304905	chicken soup mix (instant)
FOODON_03304906	beef soup (instant)
FOODON_03304907	onion soup (instant)
FOODON_03304908	watermelon sherbet (food product)
